EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NORWAY, JAN MAYEN (STAID: 189).
Blended and updated with sources: 114682 901001 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
114682,20210127,  109,    0
114682,20210128,   42,    0
114682,20210129,   92,    0
114682,20210130,  112,    0
114682,20210131,  106,    0
114682,20210201,   56,    0
114682,20210202,   49,    0
114682,20210203,   23,    0
114682,20210204,   31,    0
114682,20210205,   28,    0
114682,20210206,   33,    0
114682,20210207,   15,    0
114682,20210208,   76,    0
114682,20210209,   60,    0
114682,20210210,   51,    0
114682,20210211,   76,    0
114682,20210212,   48,    0
114682,20210213,   22,    0
114682,20210214,   58,    0
114682,20210215,   96,    0
114682,20210216,   43,    0
114682,20210217,   66,    0
114682,20210218,   75,    0
114682,20210219,   98,    0
114682,20210220,   73,    0
114682,20210221,   60,    0
114682,20210222,   48,    0
114682,20210223,   27,    0
114682,20210224,  106,    0
114682,20210225,   92,    0
114682,20210226,   57,    0
114682,20210227,   62,    0
114682,20210228,  108,    0
114682,20210301,   57,    0
114682,20210302,   67,    0
114682,20210303,   68,    0
114682,20210304,   33,    0
114682,20210305,   96,    0
114682,20210306,  101,    0
114682,20210307,   38,    0
114682,20210308,   49,    0
114682,20210309,   65,    0
114682,20210310,   38,    0
114682,20210311,  113,    0
114682,20210312,  118,    0
114682,20210313,  114,    0
114682,20210314,   47,    0
114682,20210315,  120,    0
114682,20210316,   56,    0
114682,20210317,   33,    0
114682,20210318,  110,    0
114682,20210319,  114,    0
114682,20210320,   80,    0
114682,20210321,   29,    0
114682,20210322,   93,    0
114682,20210323,  104,    0
114682,20210324,   99,    0
114682,20210325,  112,    0
114682,20210326,   85,    0
114682,20210327,   70,    0
114682,20210328,   66,    0
114682,20210329,   32,    0
114682,20210330,  143,    0
114682,20210331,  111,    0
114682,20210401,   97,    0
114682,20210402,   78,    0
114682,20210403,  105,    0
114682,20210404,  172,    0
114682,20210405,  162,    0
114682,20210406,  123,    0
114682,20210407,  107,    0
114682,20210408,  128,    0
114682,20210409,  116,    0
114682,20210410,   96,    0
114682,20210411,   64,    0
114682,20210412,   71,    0
114682,20210413,   84,    0
114682,20210414,   56,    0
114682,20210415,   96,    0
114682,20210416,   58,    0
114682,20210417,   27,    0
114682,20210418,  101,    0
114682,20210419,   92,    0
114682,20210420,   25,    0
114682,20210421,   69,    0
114682,20210422,   39,    0
114682,20210423,   39,    0
114682,20210424,   26,    0
114682,20210425,   35,    0
114682,20210426,   46,    0
114682,20210427,   36,    0
114682,20210428,   46,    0
114682,20210429,   34,    0
114682,20210430,   72,    0
114682,20210501,   74,    0
114682,20210502,   58,    0
114682,20210503,   61,    0
114682,20210504,   46,    0
114682,20210505,   53,    0
114682,20210506,   76,    0
114682,20210507,   84,    0
114682,20210508,   75,    0
114682,20210509,   66,    0
114682,20210510,   41,    0
114682,20210511,   41,    0
114682,20210512,   39,    0
114682,20210513,   38,    0
114682,20210514,   22,    0
114682,20210515,   36,    0
114682,20210516,   67,    0
114682,20210517,   70,    0
114682,20210518,   83,    0
114682,20210519,   80,    0
114682,20210520,   53,    0
114682,20210521,   75,    0
114682,20210522,   50,    0
114682,20210523,   48,    0
114682,20210524,   45,    0
114682,20210525,   24,    0
114682,20210526,   38,    0
114682,20210527,   33,    0
114682,20210528,   47,    0
114682,20210529,   54,    0
114682,20210530,   48,    0
114682,20210531,   46,    0
114682,20210601,   43,    0
114682,20210602,   94,    0
114682,20210603,   30,    0
114682,20210604,   22,    0
114682,20210605,   21,    0
114682,20210606,   18,    0
114682,20210607,   33,    0
114682,20210608,   44,    0
114682,20210609,   24,    0
114682,20210610,   55,    0
114682,20210611,   86,    0
114682,20210612,  120,    0
114682,20210613,   67,    0
114682,20210614,   75,    0
114682,20210615,   62,    0
114682,20210616,   53,    0
114682,20210617,   34,    0
114682,20210618,   70,    0
114682,20210619,   29,    0
114682,20210620,   20,    0
114682,20210621,   37,    0
114682,20210622,   56,    0
114682,20210623,   65,    0
114682,20210624,   56,    0
114682,20210625,   81,    0
114682,20210626,   77,    0
114682,20210627,   67,    0
114682,20210628,   53,    0
114682,20210629,   38,    0
114682,20210630,  137,    0
114682,20210701,   89,    0
114682,20210702,   26,    0
114682,20210703,   32,    0
114682,20210704,   33,    0
114682,20210705,   35,    0
114682,20210706,   30,    0
114682,20210707,   19,    0
114682,20210708,   43,    0
114682,20210709,   65,    0
114682,20210710,   18,    0
114682,20210711,   30,    0
114682,20210712,   35,    0
114682,20210713,   40,    0
114682,20210714,   33,    0
114682,20210715,   55,    0
114682,20210716,   27,    0
114682,20210717,   62,    0
114682,20210718,   78,    0
114682,20210719,   57,    0
114682,20210720,   58,    0
114682,20210721,   51,    0
114682,20210722,   31,    0
114682,20210723,   48,    0
114682,20210724,   26,    0
114682,20210725,   53,    0
114682,20210726,   42,    0
114682,20210727,   12,    0
114682,20210728,   21,    0
114682,20210729,  102,    0
114682,20210730,   88,    0
114682,20210731,  113,    0
114682,20210801,   29,    0
114682,20210802,   53,    0
114682,20210803,   20,    0
114682,20210804,   86,    0
114682,20210805,   41,    0
114682,20210806,   49,    0
114682,20210807,   33,    0
114682,20210808,   28,    0
114682,20210809,   19,    0
114682,20210810,   14,    0
114682,20210811,   28,    0
114682,20210812,   16,    0
114682,20210813,   20,    0
114682,20210814,   67,    0
114682,20210815,   38,    0
114682,20210816,   25,    0
114682,20210817,   53,    0
114682,20210818,   87,    0
114682,20210819,   29,    0
114682,20210820,   26,    0
114682,20210821,   32,    0
114682,20210822,   36,    0
114682,20210823,   19,    0
114682,20210824,   70,    0
114682,20210825,   48,    0
114682,20210826,   84,    0
114682,20210827,   46,    0
114682,20210828,   53,    0
114682,20210829,   84,    0
114682,20210830,   69,    0
114682,20210831,   40,    0
114682,20210901,   22,    0
114682,20210902,   53,    0
114682,20210903,   48,    0
114682,20210904,   60,    0
114682,20210905,   55,    0
114682,20210906,   75,    0
114682,20210907,   72,    0
114682,20210908,   43,    0
114682,20210909,   67,    0
114682,20210910,   57,    0
114682,20210911,   71,    0
114682,20210912,   79,    0
114682,20210913,   62,    0
114682,20210914,   77,    0
114682,20210915,   39,    0
114682,20210916,   35,    0
114682,20210917,   73,    0
114682,20210918,   64,    0
114682,20210919,   68,    0
114682,20210920,   61,    0
114682,20210921,   43,    0
114682,20210922,   80,    0
114682,20210923,  105,    0
114682,20210924,   88,    0
114682,20210925,   94,    0
114682,20210926,  114,    0
114682,20210927,   50,    0
114682,20210928,   73,    0
114682,20210929,   57,    0
114682,20210930,   31,    0
114682,20211001,   28,    0
114682,20211002,   97,    0
114682,20211003,   26,    0
114682,20211004,  130,    0
114682,20211005,  115,    0
114682,20211006,   42,    0
114682,20211007,   26,    0
114682,20211008,  115,    0
114682,20211009,   77,    0
114682,20211010,   77,    0
114682,20211011,   66,    0
114682,20211012,   28,    0
114682,20211013,   48,    0
114682,20211014,   51,    0
114682,20211015,   89,    0
114682,20211016,   97,    0
114682,20211017,   69,    0
114682,20211018,   52,    0
114682,20211019,  107,    0
114682,20211020,   76,    0
114682,20211021,   60,    0
114682,20211022,   34,    0
114682,20211023,  120,    0
114682,20211024,  138,    0
114682,20211025,  152,    0
114682,20211026,  122,    0
114682,20211027,  109,    0
114682,20211028,   66,    0
114682,20211029,   50,    0
114682,20211030,  111,    0
114682,20211031,   88,    0
114682,20211101,  149,    0
114682,20211102,  136,    0
114682,20211103,   82,    0
114682,20211104,   67,    0
114682,20211105,   49,    0
114682,20211106,   48,    0
114682,20211107,   85,    0
114682,20211108,  117,    0
114682,20211109,  108,    0
114682,20211110,  156,    0
114682,20211111,  108,    0
114682,20211112,   91,    0
114682,20211113,   73,    0
114682,20211114,  134,    0
114682,20211115,   70,    0
114682,20211116,   54,    0
114682,20211117,   82,    0
114682,20211118,   90,    0
114682,20211119,   62,    0
114682,20211120,   67,    0
114682,20211121,   59,    0
114682,20211122,   76,    0
114682,20211123,  101,    0
114682,20211124,  100,    0
114682,20211125,   66,    0
114682,20211126,  106,    0
114682,20211127,   63,    0
114682,20211128,   74,    0
114682,20211129,  103,    0
114682,20211130,   90,    0
114682,20211201,  110,    0
114682,20211202,   85,    0
114682,20211203,   85,    0
114682,20211204,   23,    0
114682,20211205,   40,    0
114682,20211206,   56,    0
114682,20211207,   88,    0
114682,20211208,   59,    0
114682,20211209,   65,    0
114682,20211210,   38,    0
114682,20211211,   62,    0
114682,20211212,  101,    0
114682,20211213,   36,    0
114682,20211214,   40,    0
114682,20211215,   74,    0
114682,20211216,   76,    0
114682,20211217,  117,    0
114682,20211218,  105,    0
114682,20211219,   78,    0
114682,20211220,   91,    0
114682,20211221,   92,    0
114682,20211222,   56,    0
114682,20211223,   72,    0
114682,20211224,   17,    0
114682,20211225,   37,    0
114682,20211226,   86,    0
114682,20211227,   72,    0
114682,20211228,  138,    0
114682,20211229,   84,    0
114682,20211230,   44,    0
114682,20211231,   50,    0
114682,20220101,   90,    0
114682,20220102,  118,    0
114682,20220103,  176,    0
114682,20220104,  100,    0
114682,20220105,   37,    0
114682,20220106,   92,    0
114682,20220107,   82,    0
114682,20220108,   47,    0
114682,20220109,   26,    0
114682,20220110,   84,    0
114682,20220111,   88,    0
114682,20220112,   82,    0
114682,20220113,   70,    0
114682,20220114,   70,    0
114682,20220115,   71,    0
114682,20220116,  110,    0
114682,20220117,   83,    0
114682,20220118,   93,    0
114682,20220119,  115,    0
114682,20220120,   37,    0
114682,20220121,   81,    0
114682,20220122,  153,    0
114682,20220123,   86,    0
114682,20220124,   84,    0
114682,20220125,   52,    0
114682,20220126,   64,    0
114682,20220127,   35,    0
114682,20220128,   78,    0
114682,20220129,   90,    0
114682,20220130,   45,    0
114682,20220131,  100,    0
114682,20220201,   67,    0
114682,20220202,   72,    0
114682,20220203,  103,    0
114682,20220204,  131,    0
114682,20220205,  150,    0
114682,20220206,  136,    0
114682,20220207,   77,    0
114682,20220208,  119,    0
114682,20220209,  142,    0
114682,20220210,   60,    0
114682,20220211,  102,    0
114682,20220212,   47,    0
114682,20220213,   18,    0
114682,20220214,   44,    0
114682,20220215,   60,    0
114682,20220216,   66,    0
114682,20220217,   84,    0
114682,20220218,  110,    0
114682,20220219,   86,    0
114682,20220220,  101,    0
114682,20220221,   74,    0
114682,20220222,   97,    0
114682,20220223,  130,    0
114682,20220224,  119,    0
114682,20220225,   48,    0
114682,20220226,  112,    0
114682,20220227,   53,    0
114682,20220228,  117,    0
114682,20220301,  111,    0
114682,20220302,   50,    0
114682,20220303,   97,    0
114682,20220304,   81,    0
114682,20220305,   67,    0
114682,20220306,   87,    0
114682,20220307,  113,    0
114682,20220308,   55,    0
114682,20220309,   45,    0
114682,20220310,   42,    0
114682,20220311,   68,    0
114682,20220312,   66,    0
114682,20220313,   65,    0
114682,20220314,   47,    0
114682,20220315,  111,    0
114682,20220316,   96,    0
114682,20220317,   81,    0
114682,20220318,  109,    0
114682,20220319,   44,    0
114682,20220320,   84,    0
114682,20220321,   52,    0
114682,20220322,   80,    0
114682,20220323,   64,    0
114682,20220324,   76,    0
114682,20220325,   93,    0
114682,20220326,   58,    0
114682,20220327,  107,    0
114682,20220328,   85,    0
114682,20220329,   59,    0
114682,20220330,   29,    0
114682,20220331,   39,    0
114682,20220401,   71,    0
114682,20220402,   64,    0
114682,20220403,   74,    0
114682,20220404,   99,    0
114682,20220405,  121,    0
114682,20220406,   64,    0
114682,20220407,   66,    0
114682,20220408,   90,    0
114682,20220409,  107,    0
114682,20220410,   83,    0
114682,20220411,   93,    0
114682,20220412,  111,    0
114682,20220413,   37,    0
114682,20220414,   48,    0
114682,20220415,   86,    0
114682,20220416,   36,    0
114682,20220417,   68,    0
114682,20220418,   27,    0
114682,20220419,   43,    0
114682,20220420,   21,    0
114682,20220421,   27,    0
114682,20220422,   43,    0
114682,20220423,  114,    0
114682,20220424,   51,    0
114682,20220425,   74,    0
114682,20220426,   22,    0
114682,20220427,   73,    0
114682,20220428,   23,    0
114682,20220429,   31,    0
114682,20220430,   37,    0
114682,20220501,  111,    0
114682,20220502,   61,    0
114682,20220503,   47,    0
114682,20220504,   48,    0
114682,20220505,   59,    0
114682,20220506,   59,    0
114682,20220507,   45,    0
114682,20220508,   24,    0
114682,20220509,   59,    0
114682,20220510,   65,    0
114682,20220511,  104,    0
114682,20220512,  119,    0
114682,20220513,   87,    0
114682,20220514,   73,    0
114682,20220515,   44,    0
114682,20220516,   30,    0
114682,20220517,   48,    0
114682,20220518,   26,    0
114682,20220519,   39,    0
114682,20220520,   17,    0
114682,20220521,   11,    0
114682,20220522,   18,    0
114682,20220523,   19,    0
114682,20220524,   37,    0
114682,20220525,   48,    0
114682,20220526,   78,    0
114682,20220527,  121,    0
114682,20220528,  136,    0
114682,20220529,   93,    0
114682,20220530,   23,    0
114682,20220531,   32,    0
114682,20220601,   21,    0
114682,20220602,   31,    0
114682,20220603,   24,    0
114682,20220604,   72,    0
114682,20220605,   60,    0
114682,20220606,   79,    0
114682,20220607,   76,    0
114682,20220608,   60,    0
114682,20220609,   27,    0
114682,20220610,   20,    0
114682,20220611,   47,    0
114682,20220612,   31,    0
114682,20220613,   19,    0
114682,20220614,   34,    0
114682,20220615,   33,    0
114682,20220616,   30,    0
114682,20220617,   30,    0
